ID,Date,Time,Page Name,AVR_Age,product_name,Category,Reaction,Comments,Share ,Location,Review Rating
764,11/03/2022,6:38:00 PM,Sauda's Attire,38,Blouse,Clothing,339,66,11,New York,3
765,11/03/2022,10:41:00 PM,Clothing Express,25,Sandals,Footwear,1100,152,37,Alabama,3.2
766,11/03/2022,11:19:00 PM,Nishi Fashion,54,Coat,Outerwear,628,60,118,Massachusetts,2.9
767,11/03/2022,8:33:00 PM,Dmyday,53,Jacket,Outerwear,4500,1500,287,South Carolina,2.8
768,11/03/2022,8:56:00 PM,Skin revive with SnS global,23,Jewelry,Accessories,849,403,11,West Virginia,3.1
769,11/03/2022,8:42:00 PM,Glamour Touch Online ,19,Hat,Accessories,634,126,25,Kentucky,3.4
770,11/03/2022,10:10:00 PM,Fashion On BD,57,Shoes,Footwear,523,64,18,New Jersey,2.9
771,11/04/2022,10:33:00 PM,Anika Fashion House,19,Coat,Outerwear,655,291,475,New York,3.2
772,11/04/2022,11:02:00 PM,ALLER,33,Boots,Footwear,7800,1700,201,Massachusetts,3.8
773,11/05/2022,10:59:00 PM,Zareen’s Cumilla,33,Scarf,Accessories,1100,3900,579,Florida,3.6
774,11/05/2022,8:48:00 PM,Plaboni's fashion gallery,38,Hat,Accessories,1500,6400,420,Michigan,4.3
775,11/05/2022,7:20:00 PM,Eve's Closet,47,Socks,Clothing,2500,4200,273,Oregon,4.8
776,11/05/2022,7:20:00 PM,Alankar Niketon,39,T-shirt,Clothing,1500,193,20,Michigan,2.5
777,11/05/2022,9:49:00 PM,Signature Colour Classic,32,Jewelry,Accessories,450,43,21,Washington,2.5
778,11/06/2022,9:38:00 PM,H&S ,27,Skirt,Clothing,1200,519,125,Alaska,4.6
779,11/06/2022,4:04:00 PM,BD Fashion Exclusive,67,Socks,Clothing,1400,4900,251,Montana,4.2
780,11/06/2022,5:06:00 PM,Showstopper,46,Belt,Accessories,1400,2900,109,New Mexico,4.2
781,11/06/2022,7:49:00 PM,Style By Fulltokka,36,Boots,Footwear,1600,5800,309,Connecticut,4.8
782,11/06/2022,7:18:00 PM,Ayesha Abaya Boutique Dubai,62,Socks,Clothing,3400,1500,64,Alaska,4.5
783,11/06/2022,10:57:00 PM,RP Shopping Zone,31,Pants,Clothing,1700,664,65,Ohio,3.3
784,11/06/2022,4:08:00 PM,Buniadi Shaj,68,Socks,Clothing,4200,1400,55,Montana,2.7
785,11/07/2022,9:57:00 PM,Mehjabin's Dream Icon,57,Belt,Accessories,545,210,486,Nebraska,2.8
786,11/07/2022,2:01:00 PM,????? ????? ? ??? ???? ??????,22,Jacket,Outerwear,20000,2600,231,Oklahoma,3.5
787,11/07/2022,11:30:00 PM,Inayra's by Israt,26,Shirt,Clothing,2700,4200,428,Kentucky,3
788,11/08/2022,8:31:00 PM,Mercury,43,Gloves,Accessories,1200,3600,178,Idaho,4.5
789,11/08/2022,4:08:00 PM,Falgoon,45,Handbag,Accessories,1100,4800,317,Maryland,4.3
790,11/08/2022,5:54:00 PM,Huraira's,64,Sweater,Clothing,1600,8300,287,Tennessee,4.1
791,11/08/2022,8:55:00 PM,Shopping mela jewellery collection,28,Skirt,Clothing,1200,5100,2000,Michigan,4.3
792,11/09/2022,7:11:00 PM,Diamond Corner,47,Dress,Clothing,643,139,19,Tennessee,5
793,11/09/2022,8:11:00 PM,Mehek,53,Pants,Clothing,372,58,12,Rhode Island,3.8
794,11/09/2022,8:13:00 PM,Decorative Cakes by Tawsia,42,Hat,Accessories,3000,593,39,Florida,4.9
795,11/09/2022,9:51:00 PM,Selected-Point,51,Boots,Footwear,481,111,61,Louisiana,5
796,11/10/2022,4:14:00 PM,Yana's Creation,62,Sandals,Footwear,2600,589,27,Arkansas,4.3
797,11/10/2022,8:51:00 PM,Noksha Kutir : ???? ?????,18,Coat,Outerwear,3300,4700,216,Kentucky,4.1
798,11/10/2022,6:41:00 PM,Kaniz Boutiques & Creations,48,Blouse,Clothing,1300,5800,1200,Kansas,4.5
799,11/10/2022,11:09:00 PM,Mim Fashion,20,Shorts,Clothing,258,57,3,Vermont,3.6
800,11/11/2022,8:48:00 PM,Style Feed,32,Blouse,Clothing,2300,169,52,Nevada,3
801,11/12/2022,5:46:00 PM,?? ????? ?????- Baro Hater Kunjo,26,Jacket,Outerwear,441,80,28,Oklahoma,3.7
802,11/12/2022,12:14:00 PM,Diamond Pslace Ltd.,31,Shirt,Clothing,1900,15000,2200,Alabama,4.3
803,11/12/2022,11:03:00 PM,Makeup Meets,55,Handbag,Accessories,865,410,55,Louisiana,4.6
804,11/14/2022,9:35:00 PM,Isro Desire,49,T-shirt,Clothing,252,151,491,Ohio,4.7
805,11/14/2022,9:17:00 PM,Reverie Fashion,42,Hoodie,Clothing,309,38,4,Texas,4.6
806,11/14/2022,10:37:00 PM,A R Shop,64,Jewelry,Accessories,232,45,24,Maryland,3
807,11/14/2022,11:18:00 PM,Arabian  Outfit,68,Jewelry,Accessories,424,55,34,West Virginia,3.4
808,11/14/2022,10:49:00 PM,Tamaz BD,68,Hoodie,Clothing,2900,3600,146,Ohio,3.8
809,11/14/2022,10:30:00 PM,Tarin's Tasty World,41,Scarf,Accessories,1400,1400,176,Indiana,3.1
810,11/14/2022,11:03:00 PM,Maheroo Style,51,Shoes,Footwear,510,154,19,Wyoming,4.4
811,11/15/2022,9:12:00 PM,Sujipana's Shwad ????????,44,Jeans,Clothing,913,2400,83,Michigan,4.5
812,11/15/2022,7:36:00 PM,Lesia by Farzana,27,Jewelry,Accessories,1000,4200,217,Maine,2.8
813,11/15/2022,6:42:00 PM,Torulota,36,Coat,Outerwear,6400,1300,125,Utah,2.7
814,11/15/2022,9:33:00 PM,Antara's Closet,19,Backpack,Accessories,558,162,26,Iowa,3.4
815,11/16/2022,10:24:00 PM,Lisa Online Shop,49,Socks,Clothing,1500,2500,144,Maryland,4.6
816,11/16/2022,9:02:00 PM,A S Frozen Corner,18,Scarf,Accessories,5400,1200,77,Texas,5
817,11/16/2022,5:28:00 PM,Soulmate by Westerna,36,Sunglasses,Accessories,4300,7400,2200,Ohio,3.5
818,11/16/2022,10:21:00 PM,???????-Shonkhonil ???????,36,Socks,Clothing,2500,4700,249,North Dakota,3.3
819,11/16/2022,7:48:00 PM,Juliet's Creation,19,Coat,Outerwear,1700,5200,242,West Virginia,4.5
820,11/16/2022,12:34:00 PM,Hijab Fashion Wholesale BD,43,Sandals,Footwear,6500,2000,308,North Carolina,3.1
821,11/17/2022,11:23:00 PM,Noksha Kutir : ???? ?????,31,Blouse,Clothing,1000,4200,209,Georgia,4
822,11/17/2022,10:19:00 PM,Sa-Ra's Creation,63,Dress,Clothing,5200,5500,352,Kansas,2.5
823,11/17/2022,2:32:00 PM,Glam Closet,41,Pants,Clothing,1800,257,128,Maine,4.4
824,11/17/2022,10:51:00 PM,Lam's World,48,Sneakers,Footwear,779,73,34,South Carolina,4.4
825,11/17/2022,9:46:00 PM,Rizziq Way,68,Boots,Footwear,372,61,113,South Carolina,3.2
826,11/17/2022,11:36:00 PM,Trendy Gohona,53,Handbag,Accessories,2700,338,66,Kentucky,3.8
827,11/17/2022,10:02:00 PM,Karu's Closet,36,Handbag,Accessories,924,127,88,Arizona,4.6
828,11/18/2022,9:33:00 PM,Aysha's Glamorous Design,46,Sweater,Clothing,631,90,14,New York,4.9
829,11/18/2022,2:52:00 PM,Afsana's Collection,21,Sandals,Footwear,358,44,9,New Hampshire,3.5
830,11/18/2022,4:46:00 PM,Nilanjona's Fashion,52,Socks,Clothing,512,96,12,Ohio,3.4
831,11/18/2022,6:09:00 PM,Colours & Stitches,66,Gloves,Accessories,6200,294,17,Hawaii,3.9
832,11/18/2022,7:43:00 PM,Minha's Trend,19,Hoodie,Clothing,392,62,34,Texas,3.9
833,11/18/2022,10:28:00 PM,Sunshine Fashion Mart,44,Dress,Clothing,545,64,11,Illinois,4.2
834,11/18/2022,3:59:00 PM,Creamy Chokers,50,Shirt,Clothing,3100,474,31,Massachusetts,3.4
835,11/18/2022,8:21:00 PM,Sesa Bangladesh,51,Shorts,Clothing,4600,163,87,North Carolina,4.9
836,11/19/2022,1:44:00 PM,Shiny Treasure BD,25,Sandals,Footwear,580,99,15,West Virginia,2.9
837,11/19/2022,9:53:00 PM,Lavish By Karishma,62,Sweater,Clothing,504,136,28,Delaware,4.9
838,11/19/2022,1:44:00 PM,Shiny Treasure BD,48,Dress,Clothing,580,99,15,Idaho,4.6
839,11/19/2022,3:40:00 PM,Ellora,62,Boots,Footwear,1200,60,14,Oregon,3.6
840,11/19/2022,9:31:00 PM,Platinum Outlet,22,Pants,Clothing,2900,5200,207,Maine,4.3
841,11/19/2022,8:49:00 PM,Prothom Collection,48,Gloves,Accessories,937,2400,117,South Dakota,4.6
842,11/19/2022,6:55:00 PM,Lesia e-Emporium,48,Pants,Clothing,2600,2900,137,New Mexico,4.7
843,11/19/2022,11:22:00 PM,Dream Wave,62,Scarf,Accessories,563,110,21,Washington,3.5
844,11/19/2022,10:35:00 PM,Antara's Closet,24,Shorts,Clothing,670,119,53,Georgia,2.8
845,11/19/2022,8:28:00 PM,Trendy Corner,39,Shoes,Footwear,898,157,37,Idaho,4
846,11/20/2022,5:05:00 PM,Anzum's Pastry Corner,35,Handbag,Accessories,3200,1500,46,Colorado,4.3
847,11/20/2022,3:57:00 PM,Nahar Fashion BD,47,Sandals,Footwear,1500,3500,341,Kentucky,3.8
848,11/20/2022,4:43:00 PM,Apsara by Antara,22,Socks,Clothing,4600,997,87,New Jersey,3
849,11/21/2022,5:15:00 PM,Sparkle Jewellers,38,Shirt,Clothing,1100,338,485,Oregon,4.6
850,11/21/2022,2:32:00 PM,Falgoon,53,Shoes,Footwear,4500,6600,429,Nebraska,4.8
851,11/21/2022,6:38:00 PM,???? ????? ï¿½ by Sazdah,31,Backpack,Accessories,936,2300,277,Massachusetts,4.7
852,11/22/2022,6:51:00 PM,Saylon-?????,31,Shirt,Clothing,814,214,496,Nebraska,3.9
853,11/22/2022,10:46:00 PM,Lomofei,65,Handbag,Accessories,3200,4100,206,Hawaii,4
854,11/22/2022,6:20:00 PM,Fashion Glam,48,Jewelry,Accessories,1200,4000,214,Indiana,3.7
855,11/22/2022,4:07:00 PM,Dressy Queen,18,Shirt,Clothing,1300,3700,210,Illinois,3.7
856,11/22/2022,7:56:00 PM,Colours,46,Handbag,Accessories,1900,12000,2300,Colorado,4.2
857,11/23/2022,4:37:00 PM,Style by Jannat,52,Pants,Clothing,1300,4600,359,Pennsylvania,4.7
858,11/23/2022,6:16:00 PM,BD Cake Lovers,50,T-shirt,Clothing,2400,896,111,Ohio,4.3
859,11/23/2022,6:16:00 PM,Showkhin,49,Sneakers,Footwear,2400,896,111,Pennsylvania,4.9
860,11/23/2022,7:39:00 PM,LOTUS,69,Jewelry,Accessories,999,3100,313,Mississippi,3.9
861,11/23/2022,10:27:00 PM,RHYME,36,Shirt,Clothing,3100,899,43,Kentucky,3.4
862,11/23/2022,2:43:00 PM,The Swish Closet,30,Blouse,Clothing,519,108,35,Alaska,4.2
863,11/24/2022,10:22:00 PM,Alveesha,25,Sneakers,Footwear,223,383,172,Georgia,4.7
864,11/24/2022,11:30:00 PM,Made By Me,19,Dress,Clothing,3200,1700,187,South Dakota,4
865,11/24/2022,9:03:00 PM,Dress Cube,34,Boots,Footwear,998,4400,219,South Carolina,4
866,11/24/2022,4:14:00 PM,Mihighor : ??????,29,Skirt,Clothing,1500,2900,206,Tennessee,3.1
867,11/24/2022,1:30:00 PM,Sirazam Munira,50,Shirt,Clothing,2200,1400,59,Colorado,4.2
868,11/24/2022,6:02:00 PM,Sirah Boutiques,31,Shorts,Clothing,2000,830,59,Wisconsin,3.7
869,11/24/2022,10:02:00 PM,Maryam's Fashion Gallery,41,Hat,Accessories,2300,911,42,Georgia,3.1
870,11/24/2022,8:22:00 PM,The Lafz,52,Shoes,Footwear,385,109,36,Maryland,3.7
871,11/25/2022,9:41:00 PM,The Shafina'z Kitchen,27,Pants,Clothing,3800,3300,111,New Jersey,3.2
872,11/25/2022,9:25:00 PM,Dhaka Smart Bangladesh,49,Backpack,Accessories,2000,2900,297,Nevada,2.8
873,11/26/2022,7:13:00 PM,Azmeer,69,Pants,Clothing,290,82,35,Michigan,2.9
874,11/26/2022,2:42:00 PM,Dream Fashion Multi Creation,45,Sunglasses,Accessories,7300,7200,2300,Wyoming,3.5
875,11/26/2022,8:40:00 PM,TaatiBati.com-?????????.??,20,Sweater,Clothing,1000,4100,383,Massachusetts,3.8
876,11/26/2022,8:29:00 PM,Nikkah By Kibria Ratul,25,Blouse,Clothing,814,280,38,Washington,4.7
877,11/27/2022,11:36:00 PM,Aftaz Clothing,38,Scarf,Accessories,1100,2800,154,Maine,4.5
878,11/27/2022,9:55:00 PM,Astha,55,T-shirt,Clothing,1400,5000,392,Montana,3.9
879,11/27/2022,10:36:00 PM,Glam Closet,62,Sunglasses,Accessories,1300,103,102,Oklahoma,3.4
880,11/27/2022,12:14:00 PM,Najma's Fashion & Jewellery,54,Shoes,Footwear,484,186,312,North Dakota,4.6
881,11/27/2022,7:27:00 AM,VIVA,61,Pants,Clothing,625,139,20,Connecticut,4.6
882,11/28/2022,8:45:00 PM,Style Exhibit,50,Sneakers,Footwear,4400,996,674,Texas,4.7
883,11/28/2022,8:43:00 PM,Cloud Shop BD,65,Shoes,Footwear,298,212,11,Delaware,3.2
884,11/28/2022,12:59:00 PM,Gootipa- ??????,68,Shorts,Clothing,2200,3200,141,Mississippi,5
885,11/29/2022,1:29:00 PM,Dhakaiya Rasoi,55,Handbag,Accessories,5100,1200,85,Minnesota,4.5
886,11/29/2022,11:43:00 PM,Zarin's,57,Handbag,Accessories,1000,163,84,Georgia,3.5
887,11/29/2022,8:30:00 PM,Worldbrandbd.com,56,Shoes,Footwear,391,120,84,Iowa,4.5
888,11/30/2022,2:40:00 PM,Foodrama,29,Jewelry,Accessories,2200,770,76,New York,3.2
889,12/01/2022,3:46:00 PM,HM3,24,Shorts,Clothing,1300,3500,507,Nevada,4.6
890,12/01/2022,10:37:00 PM,Miss Sixteen,59,Blouse,Clothing,2200,3500,384,Virginia,4
891,12/01/2022,11:13:00 PM,Bag House By Hafsa,62,Coat,Outerwear,6500,213,36,Idaho,4.2
892,12/01/2022,7:09:00 PM,Rupunty's Closet,58,Hat,Accessories,333,76,27,Colorado,4.1
893,12/01/2022,6:00:00 PM,Rainstorm,64,Socks,Clothing,2000,165,56,Wisconsin,3.6
894,12/01/2022,10:13:00 PM,Almary - ??????,48,Sandals,Footwear,344,118,20,Connecticut,3.7
895,12/01/2022,3:38:00 PM,Lubabah,60,Scarf,Accessories,1000,365,561,Kansas,3.6
896,12/02/2022,7:20:00 PM,Silk Somahar,52,Scarf,Accessories,828,88,495,Pennsylvania,3.8
897,12/02/2022,6:12:00 PM,Cindrella's Closet,63,Blouse,Clothing,1800,3900,189,Utah,3
898,12/02/2022,7:54:00 PM,S.B Collection,44,T-shirt,Clothing,2000,5200,536,Oregon,3.4
899,12/02/2022,1:00:00 PM,Mujawharat,63,Shoes,Footwear,801,210,41,West Virginia,4.8
900,12/03/2022,9:09:00 AM,Shaher's Closet,66,Gloves,Accessories,430,136,30,Montana,2.6
901,12/03/2022,10:31:00 PM,Style Edge,22,Sunglasses,Accessories,590,85,17,Kentucky,2.9
902,12/03/2022,6:38:00 PM,Fair Touch- ????? ???,62,Shoes,Footwear,4100,201,268,Minnesota,4.9
903,12/04/2022,8:00:00 PM,Roja's Fashion House,39,Dress,Clothing,4100,1100,84,Louisiana,5
904,12/05/2022,10:49:00 PM,LUXIQUE,25,Blouse,Clothing,2100,269,252,Delaware,4.6
905,12/05/2022,11:58:00 PM,Kingvisionbd.com,70,Sweater,Clothing,1300,1200,114,Arizona,4.2
906,12/06/2022,10:19:00 PM,SAJ Couture Official,52,Jacket,Outerwear,356,53,19,Nevada,4.9
907,12/06/2022,6:33:00 PM,Mahi Boutiques Online Shop,68,Backpack,Accessories,1200,2500,155,Alaska,4.8
908,12/07/2022,7:12:00 PM,Mom's Desire,18,Shorts,Clothing,1900,306,479,Utah,3
909,12/07/2022,7:08:00 PM,Closet by Momtaz,18,Socks,Clothing,604,66,30,Kansas,3.5
910,12/07/2022,9:02:00 PM,BOIL BAKE n FRY,63,Sneakers,Footwear,1700,856,69,North Carolina,3.4
911,12/07/2022,10:11:00 PM,WAZEHAA Moissanite Diamond,47,Sneakers,Footwear,1300,6200,244,Maryland,3.4
912,12/07/2022,10:45:00 PM,SelfCare Beauty,43,Blouse,Clothing,331,122,19,Maine,4.9
913,12/07/2022,6:58:00 PM,Maha' Vanity,60,Gloves,Accessories,1800,120,39,Illinois,4.4
914,12/07/2022,4:06:00 PM,Katan Sareer Mela,49,Handbag,Accessories,2000,3300,577,Pennsylvania,4.2
915,12/07/2022,8:45:00 PM,Difa's,28,Jeans,Clothing,54,10,30,Alaska,3.1
916,12/08/2022,4:06:00 PM,One Purchase bd,32,Scarf,Accessories,1100,113,98,New Mexico,4
917,12/08/2022,5:28:00 PM,Purple Floozy,29,Sandals,Footwear,360,59,33,Arkansas,4.8
918,12/08/2022,9:16:00 PM,????? by ??????,35,Sandals,Footwear,440,53,9,Alaska,3.3
919,12/08/2022,10:48:00 PM,Afrin's Closet,23,Dress,Clothing,411,38,9,Louisiana,4.7
920,12/08/2022,8:59:00 PM,Lamazi Queen,70,Skirt,Clothing,522,215,1800,North Dakota,3.2
921,12/08/2022,5:44:00 PM,Blooming Beauty by Moon,23,Shorts,Clothing,124,84,26,Rhode Island,5
922,12/10/2022,12:39:00 PM,Sisterï¿½s Kitchen,43,Jeans,Clothing,5100,1100,78,Connecticut,4.9
923,12/11/2022,10:16:00 PM,Pink Fairy,29,Socks,Clothing,1500,3000,165,New York,4.9
924,12/11/2022,10:24:00 PM,Discount Live,61,Coat,Outerwear,293,99,28,Kentucky,3.7
925,12/11/2022,9:47:00 PM,Beautysiaa,29,Boots,Footwear,1000,247,4,Maine,3
926,12/11/2022,5:51:00 PM,Anita's Mirror,66,Belt,Accessories,912,75,35,Missouri,2.6
927,12/12/2022,10:54:00 PM,Swanky Stylehub,46,Shoes,Footwear,1500,2000,142,Georgia,2.6
928,12/12/2022,9:29:00 PM,Razia's Museum,34,Scarf,Accessories,1000,92,19,Arizona,4.8
929,12/12/2022,9:56:00 PM,2ï¿½s Closet,51,Blouse,Clothing,1600,3200,163,New Hampshire,3.2
930,12/12/2022,7:59:00 PM,3F Dresses,26,Dress,Clothing,536,94,12,Georgia,4.9
931,12/12/2022,10:55:00 PM,Cloud Revel,23,Shorts,Clothing,1000,83,23,California,3.4
932,12/12/2022,9:34:00 PM,Budget Queen,52,Blouse,Clothing,1200,105,84,Arizona,2.7
933,12/12/2022,5:36:00 PM,Royal Malabar Lifestyle – Fashion Mall,39,Sneakers,Footwear,1300,62,24,Florida,4.8
934,12/13/2022,11:37:00 PM,Showkhin,39,Gloves,Accessories,1800,934,676,New York,4.1
935,12/13/2022,9:03:00 PM,RL Fashions,33,Hoodie,Clothing,1100,3200,97,Idaho,4.6
936,12/14/2022,12:52:00 PM,RL Fashions,33,Sweater,Clothing,492,48,81,Virginia,4.4
937,12/14/2022,10:12:00 PM,Halum Craft,23,Sunglasses,Accessories,776,53,41,Michigan,3.5
938,12/14/2022,10:41:00 PM,Style Index,31,Belt,Accessories,577,172,495,New Hampshire,4.8
939,12/14/2022,10:39:00 PM,Closet by Susmita,27,Dress,Clothing,1800,2100,486,South Dakota,2.9
940,12/14/2022,8:09:00 PM,Noori,48,Jacket,Outerwear,1200,3400,489,South Dakota,3.2
941,12/14/2022,7:28:00 PM,Pabna Benarashi Museum,61,Boots,Footwear,306,88,14,New Jersey,4.4
942,12/15/2022,5:04:00 PM,Modern Mood by Lamia,63,Sandals,Footwear,610,41,7,Wyoming,4.6
943,12/15/2022,2:47:00 PM,Fashion Prangon,19,Scarf,Accessories,3400,3700,191,Alabama,2.6
944,12/15/2022,9:22:00 PM,Thread&Style by Ivy,21,Blouse,Clothing,515,55,13,South Dakota,3.1
945,12/15/2022,12:08:00 PM,Unique Fashion,28,Hoodie,Clothing,2900,694,1000,South Carolina,4.3
946,12/15/2022,10:38:00 AM,Purpelite,29,Sunglasses,Accessories,2100,4300,492,New Mexico,3.1
947,12/16/2022,10:26:00 PM,Women'Z CLUB,23,Hoodie,Clothing,277,31,6,Connecticut,4.6
948,12/16/2022,3:34:00 PM,Shopping Mania,37,Scarf,Accessories,696,83,14,Kansas,4.6
949,12/16/2022,6:11:00 PM,Bengal Diamond Limited,67,Dress,Clothing,916,326,52,South Carolina,2.7
950,12/16/2022,9:56:00 PM,DOOGdoogi,34,T-shirt,Clothing,1200,87,12,North Carolina,3
951,12/16/2022,12:52:00 PM,Luxury Gallery 2,58,Skirt,Clothing,864,102,84,Wyoming,3.3
952,12/16/2022,8:37:00 PM,???????-Swarupa ????? ???????,45,Jeans,Clothing,4000,4000,401,Louisiana,2.7
953,12/17/2022,11:18:00 PM,Orange Fashion BD,63,Hoodie,Clothing,361,108,16,Louisiana,3.3
954,12/17/2022,11:07:00 PM,Bengali Art,68,Jeans,Clothing,338,22,11,Alabama,4.3
955,12/17/2022,5:21:00 PM,Affordable,41,Sandals,Footwear,1400,4300,177,Minnesota,4.8
956,12/17/2022,10:25:00 PM,Lesia by Farzana,50,Hat,Accessories,913,1300,69,New Mexico,3.3
957,12/18/2022,2:49:00 PM,Nusrat's exclusive collection,24,Gloves,Accessories,6200,5700,536,Tennessee,4.3
958,12/18/2022,12:50:00 PM,Salvia's,21,Socks,Clothing,1000,112,26,New Mexico,3
959,12/19/2022,9:48:00 PM,Trendy Classic Things,18,Jacket,Outerwear,795,153,11,Texas,4.8
960,12/19/2022,10:26:00 PM,EM attire,63,T-shirt,Clothing,437,65,167,Washington,2.9
961,12/19/2022,9:42:00 PM,Pretty & Needs,47,Sandals,Footwear,681,69,31,Michigan,3.6
962,12/19/2022,10:41:00 PM,TOT,58,Hat,Accessories,958,112,22,Minnesota,3.5
963,12/20/2022,9:46:00 PM,BD Choice,46,Gloves,Accessories,282,44,5,Delaware,4.7
964,12/20/2022,2:45:00 PM,Afsheen By Sheikh,35,Dress,Clothing,3400,1000,149,California,4.4
965,12/20/2022,7:00:00 PM,Glamour World by Jannat,42,Hoodie,Clothing,1600,687,43,Wisconsin,3.3
966,12/20/2022,2:32:00 PM,OFRA MART,48,Belt,Accessories,1400,4000,555,Kentucky,4.3
967,12/21/2022,10:29:00 PM,Dear Princess,28,Gloves,Accessories,526,101,11,Nevada,4
968,12/21/2022,9:49:00 PM,Lucky Finds,44,Scarf,Accessories,1000,51,35,North Carolina,4.9
969,12/21/2022,8:36:00 PM,Tab'z Collection,60,Sandals,Footwear,797,79,30,Louisiana,2.9
970,12/21/2022,10:09:00 PM,J-Beauty by Kirei,38,Sneakers,Footwear,1700,9200,1000,New Jersey,4
971,12/22/2022,10:09:00 PM,Clothing Express,46,Dress,Clothing,305,60,133,Wisconsin,4.3
972,12/22/2022,10:45:00 PM,Women'Z CLUB,39,Jewelry,Accessories,479,50,8,Arkansas,2.7
973,12/22/2022,11:13:00 PM,Himu's Collection,22,Hat,Accessories,776,55,34,Texas,5
974,12/22/2022,9:13:00 PM,Style Secrets,44,Scarf,Accessories,1000,89,36,Illinois,4.4
975,12/22/2022,7:03:00 PM,JK Foreign Brands,69,Blouse,Clothing,1900,4400,523,Mississippi,3.5
976,12/22/2022,9:42:00 PM,Western Carnival,39,Belt,Accessories,411,32,11,Delaware,3.3
977,12/22/2022,7:39:00 PM,Suma's Attire,53,Blouse,Clothing,1500,40,27,Georgia,3.8
978,12/23/2022,8:48:00 PM,Inteblu,52,T-shirt,Clothing,1500,7200,1000,Kansas,4.5
979,12/24/2022,5:03:00 PM,B+ plus,65,Hat,Accessories,2200,413,619,Oklahoma,4.8
980,12/25/2022,11:11:00 PM,SNS Global,48,Hat,Accessories,1400,306,16,New Jersey,2.9
981,12/25/2022,5:49:00 PM,I.K Jewellers Ltd.,27,Sneakers,Footwear,892,70,63,Utah,3.2
982,12/26/2022,9:05:00 PM,Butterfly Dress Zone,39,Gloves,Accessories,1300,139,36,Montana,2.8
983,12/26/2022,5:58:00 PM,Karigor Craft,59,Socks,Clothing,49000,2200,304,Ohio,3.3
984,12/26/2022,7:29:00 PM,SR Fashion Mart,52,Sandals,Footwear,385,81,15,Colorado,3.3
985,12/26/2022,10:14:00 PM,Classy Bags,50,Sandals,Footwear,1000,53,22,California,4.2
986,12/26/2022,9:39:00 PM,TTouch Clothing,32,Boots,Footwear,756,110,26,Utah,3.6
987,12/27/2022,12:40:00 PM,Miss Glorious,40,Backpack,Accessories,604,153,104,Kansas,4.6
988,12/27/2022,12:04:00 AM,A&A Chocolates,26,Coat,Outerwear,753,66,20,Illinois,3.6
989,12/28/2022,10:27:00 AM,SB Collection,47,Sunglasses,Accessories,399,67,76,Minnesota,4
990,12/28/2022,4:27:00 PM,Nilima,51,Jacket,Outerwear,3800,6500,1500,New York,2.7
991,12/29/2022,11:41:00 PM,Pretty & Needs,47,Dress,Clothing,781,64,32,Arizona,4.4
992,12/29/2022,11:16:00 PM,Tailor With Allo,53,Scarf,Accessories,790,75,25,Tennessee,3.2
993,12/29/2022,10:39:00 PM,Maheroo Style,35,Blouse,Clothing,602,51,21,Arkansas,2.6
994,12/29/2022,10:08:00 PM,ABN Destination ,38,Backpack,Accessories,679,73,54,Colorado,3.4
995,12/29/2022,9:37:00 PM,Style with Swish,69,Jewelry,Accessories,793,91,26,Nevada,5
996,12/30/2022,11:23:00 PM,Blue Dot Shopping,47,Shorts,Clothing,569,30,10,Kansas,2.9
997,12/30/2022,2:17:00 PM,Shaheba Fashion's Two,31,Skirt,Clothing,414,126,22,New York,5
998,12/31/2022,10:56:00 PM,RP Shopping Zone,68,Skirt,Clothing,735,54,13,Minnesota,4.4
999,12/31/2022,10:24:00 PM,Cloth Zone By Prema,51,Jeans,Clothing,637,40,18,Ohio,3.5
1000,12/31/2022,9:36:00 PM,Al'azya,20,Handbag,Accessories,895,70,23,Arizona,3.8
1001,04/11/2022,3:17:00 PM,Bonolota,27,Handbag,Accessories,2000,1300,115,Kentucky,3.8
1002,04/12/2022,7:55:00 PM,Mystique Glint,67,Coat,Outerwear,3600,1800,219,Minnesota,3.9
1003,04/12/2022,5:05:00 PM,Face of Korea,21,Jewelry,Accessories,3600,2200,110,Arkansas,3.3
1004,04/12/2022,8:36:00 PM,Khan Brothers,20,Sweater,Clothing,473,94,26,Wyoming,2.9
1005,04/12/2022,11:12:00 PM,Carnesia,35,Jacket,Outerwear,4000,2600,103,North Dakota,3.7
1006,04/12/2022,9:33:00 PM,Dorado Bangladesh,58,Shoes,Footwear,2500,2300,114,Alabama,3.7
1007,04/12/2022,8:38:00 PM,Shohodor Fashion,28,T-shirt,Clothing,556,608,482,Mississippi,4.6
1008,04/12/2022,10:00:00 PM,Orchild-redefine beauty,27,Sandals,Footwear,2100,323,102,Illinois,4.9
1009,04/12/2022,11:08:00 PM,Khandani Khanapina ,19,Shoes,Footwear,2300,1500,102,Arkansas,3.1
1010,04/12/2022,9:46:00 PM,Tarana's Fashion World,63,Sandals,Footwear,3200,1000,42,Kansas,3.5
1011,06/02/2022,11:08:00 PM,Urbi,69,Shorts,Clothing,576,150,111,Rhode Island,4.9
1012,06/04/2022,9:34:00 PM,Plaboni's Fashion Gallery,65,Backpack,Accessories,575,207,14,Florida,4.4
1013,06/06/2022,9:48:00 PM,Delicious Cake Bake,63,Jacket,Outerwear,1200,141,19,Missouri,4.4
1014,06/07/2022,5:11:00 PM,Angels by Jamila Bristy,28,Socks,Clothing,1900,988,58,North Carolina,3.4
